ein,name,street,city,state,zip,affiliation,deductibility,activity,organization,tax_period,asset_cd,income_cd,filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,elf,tax_pd,subseccd,totrevnue,totliabend,filedf990tcd,gftgrntsrcvd170,grsrcptsrelated170,exceeds1pct509,grsinc509
561734897,WINTERVILLE COMMUNITY RURAL FIRE ASSOCIATION INCORPORATED,PO BOX 1060,WINTERVILLE,NC,28590-1060,3,1,407000000,1,201606,5,4,1,6,642828,209572,209572,N,201506,3,0,84375,N,1117171,2639,0,0
561737203,UPLANDS REACH CONFERENCE CENTER INC,PO BOX 830,MILLERS CREEK,NC,28651-0830,3,1,7000000,1,201603,5,5,1,3,706856,517309,517309,Y,201503,3,93200,6696,N,1822548,534253,0,0
561739331,SPRINT RISING INC,1 SCIENCE OF MIND WAY,ASHEVILLE,NC,28806-1444,3,1,429560000,1,201612,4,4,1,12,106018,167075,167075,Y,201512,3,107571,0,N,0,0,0,0
561756170,GREENSBORO HOUSING DEVELOPMENT PARTNERSHIP INC,PO BOX 3136,GREENSBORO,NC,27402-3136,3,1,381994000,1,201706,6,2,2,6,2360190,17000,17000,Y,201606,3,204425,2398057,N,0,0,0,0
561760354,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 1341,LENOIR,NC,28645-1341,9,1,398380000,1,201606,6,6,1,6,3321608,1099206,613863,Y,201606,3,0,124112,N,1283234,436317,0,0
561762001,BOY SCOUTS OF AMERICA,PO BOX 29046,GREENSBORO,NC,27429-9046,9,1,59328908,5,201612,8,6,1,12,13503323,3177785,2619617,Y,201512,3,834574,212033,N,5102250,8858965,0,0
561768044,ANSON REGIONAL MEDICAL SERVICES INC,PO BOX 192,WADESBORO,NC,28170-0192,3,1,154000000,1,201605,6,6,1,5,2887609,1876483,1876483,Y,201605,3,743548,567488,N,5271826,993196,0,0
561780479,PTA NORTH CAROLINA CONGRESS,9901 DURANT RD,RALEIGH,NC,27614-9369,9,1,35000000,1,201606,3,4,1,6,51727,112548,53961,N,201606,3,53961,0,N,0,0,0,585
561784394,PTA NORTH CAROLINA CONGRESS,4500 W LAKE RD,APEX,NC,27539-7655,9,1,35000000,1,201706,3,4,1,6,33891,130130,58948,Y,201606,3,64928,0,N,0,0,0,67
561822127,CHATHAM SOCCER LEAGUE,190 CEDAR RUN,PITTSBORO,NC,27312-7804,3,1,0,1,201606,4,4,1,6,129635,230813,230813,Y,201506,3,136326,25962,N,0,0,0,1073
561827893,WORLD T E A M SPORTS,4250 VETERANS ME,HOLBROO,NY,11741-4000,3,1,298000000,1,2,3,5,1,12,61091,867506,867506,Y,201512,3,0,121546,N,4291751,0,0,0
561844948,VILLAGE HERITAGE FOUNDATION,PO BOX 398,PINEHURST,NC,28370-0398,3,1,119000000,1,201612,4,2,2,12,139803,14794,14794,Y,201512,3,0,0,N,492141,0,0,0
561846283,CHARLOTTE DEBUTANTE CLUB,1606 SCOTLAND AVE,CHARLOTTE,NC,28207-2638,3,2,319000000,1,201612,4,4,1,12,186505,175524,175524,Y,201512,7,178750,0,N,0,0,0,0
561861623,HILLCREST BAPTIST CHURCH REST HOME INC,4123 HILLCREST BAPTIST CHURCH ROAD,MONROE,NC,28110-0000,3,1,153382000,1,201612,5,5,1,12,655403,565291,565291,N,201512,3,503735,248627,N,0,0,0,0
561863263,SOUTHERN DISTRICT INSTITUTE OF TRANSPORTATION ENGINEERS,210 25TH AVE N STE 800,NASHVILLE,TN,37203-1616,3,1,123000000,5,201512,4,4,1,12,185053,199872,199872,N,201512,3,199872,0,N,0,0,0,286
561866503,BETA MU CHAPTER OF ALPHA SIGMA PHI FRATERNITY INC,PO BOX 28212,WINSTON SALEM,NC,27109-7042,3,2,0,5,201606,1,3,1,6,4120,83120,83120,Y,201606,7,83120,0,N,0,0,0,0
561874683,ARTISTS WORKSHOP OF THE SANDHILLS INC,129 EXCHANGE ST,ABERDEEN,NC,28315-3313,3,1,994090000,1,201612,4,4,1,12,106582,105531,105531,N,201512,3,134199,6233,N,139744,0,0,0
561881543,TOWN OF UNIONVILLE VOLUNTEER FIRE DEPARTMENT INC,4919 UNIONVILLE RD,MONROE,NC,28110-9437,3,1,407158000,1,201606,6,3,1,6,3511703,78405,78405,N,201606,3,7320,891433,N,2765672,0,0,0
561888474,LINVILLE-CENTRAL RESCUE SQUAD INC,PO BOX 716,NEWLAND,NC,28657-0716,3,1,158000000,1,201606,5,4,1,6,728915,208451,170448,N,201506,3,0,1239,N,236732,0,0,0
561891533,CAPITAL CITY CLAUSES INC,PO BOX 6458,RALEIGH,NC,27628-6458,3,1,994560603,1,201612,3,4,1,12,66033,233963,181476,N,201512,3,0,0,N,499827,0,0,0
561901263,PROJECT GRADUATION CHAPEL HILL- CARRBORO INC,PO BOX 17043,CHAPEL HILL,NC,27516-7043,3,1,994328536,1,201609,3,3,1,9,69562,76941,76941,N,201509,3,77645,8000,N,0,0,0,4
561909372,CALYPSO FIRE DEPARTMENT,PO BOX 367,CALYPSO,NC,28325-0367,3,1,0,1,201612,5,4,1,12,569058,150803,150567,Y,201512,3,0,0,N,274062,0,0,0
561927067,ADA JENKINS FAMILIES AND CAREERS DEVELOPMENT CENTER INC,212 GAMBLE ST,DAVIDSON,NC,28036-8137,3,1,408000000,1,201706,6,6,1,6,3335205,1937164,1862206,Y,201506,3,9216,49731,N,7281582,859829,0,0
561933336,FOOD MARKETING EDUCATION COUNCIL,11512 LAKE MEAD AVE UNIT 102,JACKSONVILLE,FL,32256-9681,3,2,200000000,5,201612,3,4,1,12,71592,188526,188526,N,201512,3,118271,0,N,0,0,0,0
561936502,MASON BRANCH CEMETERY ASSOCIATION,4869 ALARKA RD,BRYSON CITY,NC,28713-7678,3,2,0,5,201612,1,1,2,12,5142,750,750,N,201512,13,1662,0,N,0,0,0,0
561943934,USS HORNET CLUB,3617 FOREST CT,OLYMPIA FLDS,IL,60461-1071,3,1,907000000,1,201612,3,3,2,12,39033,33969,19010,Y,201512,19,18345,0,N,0,0,0,0
561987835,ELON COLLEGE ELEMENTARY PTO,510 E HAGGARD AVE,ELON,NC,27244-9304,3,1,995035000,5,201607,3,2,2,7,32908,22628,18938,Y,201607,3,18938,0,N,88554,0,0,0
561995360,CHATHAM CHARTER SCHOOL,5029 FALLS OF NEUSE RD STE 218,RALEIGH,NC,27609-5498,3,1,46000000,1,201606,7,6,1,6,7406895,4587860,4587860,N,201506,3,3912122,4668247,N,0,0,0,0
561997633,SOUTH TOE VOLUNTEER FIRE AND RESCUE INCORPORATED,65 ROARING SPOUT LN,BURNSVILLE,NC,28714-7336,3,1,407000000,1,201706,5,4,1,6,925680,222279,222279,N,201506,4,0,146944,N,0,0,0,0
562005933,WILLIAMSTON DOWNTOWN INC,PO BOX 506,WILLIAMSTON,NC,27892-0506,3,1,0,1,201706,3,3,1,6,31649,56252,56252,N,201506,3,40875,0,N,0,0,0,0
562007423,CENTRAL HIGH SCHOOL FOUNDATION INC,PO BOX 1131,HILLSBOROUGH,NC,27278-1131,3,1,995602349,1,201512,4,2,2,12,105707,21974,11493,N,201412,3,7310,23162,N,0,0,0,0
562008475,EKKLESIA II INC,405 BARBOUR ROAD,MOREHEAD CITY,NC,28557-3284,3,1,995382000,1,201706,5,4,1,6,591695,145102,143280,Y,201606,3,45575,1477835,N,0,0,0,507
562033406,WAYNE INITIATIVE FOR SCHOOL HEALTH INC,PO BOX 8001,GOLDSBORO,NC,27533-8001,3,1,0,1,201706,4,5,1,6,183160,705175,705175,Y,201506,3,188546,19344,N,0,0,0,0
562048064,GASTON TOGETHER COMMUNITES OF EXCELLENCE,PO BOX 817,GASTONIA,NC,28053-0817,3,1,123000000,1,201612,3,4,1,12,99508,193218,192857,Y,201512,3,0,14900,N,1676678,0,0,0
562053076,LAMAR MEMORIAL CEMETERY INC,PO BOX 2,LAMAR,SC,29069-0002,3,1,0,1,201706,4,1,2,6,136890,1924,1924,Y,201606,13,8169,0,N,0,0,0,0
562057124,JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,207 DALE ADAMS RD,SUGAR GROVE,NC,28679-9657,3,1,0,1,201612,5,5,1,12,647056,772335,752940,Y,201512,3,768959,50221,N,0,0,0,0
562064363,CHIN HILLS MINISTRIES,PO BOX 295,FAIRVIEW,NC,28730-0295,3,1,998000000,1,201612,2,3,2,12,23390,41262,41262,N,201512,3,58131,0,N,0,0,0,0
562099405,UNIQUE WORLD GIFTS INC,2751 N CENTER ST,HICKORY,NC,28601-1342,3,1,0,1,201612,3,3,1,12,92743,50016,50016,Y,201512,3,45143,13568,N,39013,53419,0,0
562100026,CANAAN LAND CHILDRENS HOME INC,123 CHILDREN LN,MOUNT AIRY,NC,27030-9866,3,1,0,1,201612,0,0,2,12,0,0,0,N,201512,3,0,0,N,124346,0,0,0
562106758,CONSUMER EDUCATION SERVICES INC,3700 BARRETT DR,RALEIGH,NC,27609-7213,3,1,0,1,201706,8,8,1,6,23838092,14731846,7879213,Y,201506,3,5998796,3755448,Y,25648124,126471825,0,0
562122078,HORSE PROTECTION SOCIETY OF NORTH CAROLINA,2135 MILLER RD,CHINA GROVE,NC,28023-9794,3,1,0,1,201605,4,4,1,5,439051,172498,170456,N,201605,3,0,1057,N,0,0,0,1284
562133469,AHEPA 284 II INC,130 JIMMY LOVE LN,COLUMBIA,SC,29212-3159,3,1,0,1,201606,6,4,1,6,2075404,319938,319938,Y,201506,3,316229,122121,N,0,0,0,95
562141215,TRISTANS QUEST INC,106A S WALNUT CIR,GREENSBORO,NC,27409-2625,3,1,0,1,201607,2,4,1,7,21506,127181,113945,Y,201607,3,113945,16375,N,0,0,0,356
562148108,ASHEVILLE BUNCOMBE YOUTH SOCCER ASSOCIATION INC,PO BOX 895,ASHEVILLE,NC,28802-0895,3,1,0,1,201606,6,6,1,6,1726163,2351831,2347101,Y,201506,3,1754986,640024,N,0,0,0,2325
562152392,NORTH CAROLINA PUBLIC INTEREST RESEARCH GROUP EDUC FUND INC,19 W HARGETT ST STE 214,RALEIGH,NC,27601-1350,3,1,0,1,201606,4,4,1,6,156264,144185,144185,N,201506,3,110876,62456,N,242847,0,0,0
562154502,EAST CHAPEL HILL ATHLETIC ASSN,500 WEAVER DAIRY RD,CHAPEL HILL,NC,27514-1721,3,1,0,1,201612,3,3,1,12,65790,63569,46287,N,201512,3,42554,2755,N,0,0,0,42
562158105,OPEN ARMS CRISIS PREGNANCY SUPPORT SERVICES INC,329 N WASHINGTON ST,HENDERSONVLLE,NC,28739-4311,3,1,0,1,201612,4,4,1,12,251969,186804,174819,Y,201512,3,103784,999,N,0,0,0,30
562161698,SISTER COMMUNITIES OF SAN RAMON NICARAGUA,PO BOX 766,DURHAM,NC,27702-0766,3,1,0,1,201606,4,4,1,6,228586,195039,188503,N,201506,3,58660,0,N,0,0,0,10841
562173215,NON-PROFIT INDUSTRIES INC,PO BOX 35305,CHARLOTTE,NC,28235-5305,3,1,0,1,201603,6,6,1,3,1520526,3931761,3905698,N,201603,3,3586904,1293355,N,18108,0,0,0
562175776,YANCEY-MITCHELL BOARD OF REALTORS INC,153 OAK AVE,SPRUCE PINE,NC,28777-2719,3,2,0,1,201612,3,3,2,12,65668,29225,29225,Y,201512,6,27760,14072,N,0,0,0,0
562180908,DARE TO SHARE,PO BOX 1461,HOLLY SPRINGS,NC,27540-1461,3,1,0,1,201612,3,2,2,12,28612,20130,20130,Y,201512,3,29570,10015,N,170784,0,0,0
562184881,AMVETS,3336 HOLLY LAKE TRL,RALEIGH,NC,27604-8641,9,0,0,5,201612,3,0,2,12,35807,0,0,N,201512,19,0,0,N,0,0,0,0
562194610,AIRPORT HIGH SCHOOL EDUCATIONAL FOUNDATION INC,PO BOX 2044,WEST COLUMBIA,SC,29171-2044,3,1,0,1,201706,3,3,2,6,92581,39913,26491,Y,201606,3,34393,0,N,0,0,0,296
562196296,GEORGE BRIGGS ASSOCIATION OF PARENTS & TEACHERS,1012 CONGAREE DR,FLORENCE,SC,29501-5768,3,1,0,5,201706,1,3,1,6,9850,56788,54236,N,201606,3,64696,0,N,246918,0,0,0
562221716,NEW DIMENSIONS SCHOOL INC,PO BOX 110,RUTHERFORDTON,NC,28139-0110,3,1,0,1,201606,6,6,1,6,2946458,2105022,2105022,Y,201506,3,42380,2120037,N,0,0,0,0
562227248,HINDU BHAVAN,PO BOX 87255,FAYETTEVILLE,NC,28304-7255,3,1,0,1,201512,6,4,6,12,2205840,242494,242494,N,201512,3,0,720979,N,0,0,0,0
562230357,ROBINSON BAND BOOSTERS,300 PITTS SCHOOL RD SW,CONCORD,NC,28027-3903,3,1,0,1,201705,3,4,1,5,29158,113845,81207,N,201405,3,85167,0,N,0,0,0,273
562236979,HOPE CANCER MINISTRIES,PO BOX 19967,CHARLOTTE,NC,28219-0967,3,1,0,1,201612,3,4,1,12,92855,189930,169298,Y,201512,3,157719,1627,N,692592,0,0,0
562240443,ELEANORE HEIGHTS COMMUNITY ASSOCIATION INC,2901 CORONET WAY,CHARLOTTE,NC,28208-3213,3,1,0,1,201612,1,1,2,12,3372,229,229,N,201512,3,199,0,N,0,0,0,0
562241353,BEACON OF HOPE SERVICES,PO BOX 547,MARSHALL,NC,28753-0547,3,1,0,1,201612,4,5,1,12,106531,639173,634135,N,201512,3,0,37870,N,2703415,0,0,0
562247884,LUMBEE NATION TRIBAL PROGRAMS INC,PO BOX 2709,PEMBROKE,NC,28372-2709,3,1,0,1,201609,6,5,1,9,1347054,511355,478021,Y,201509,3,0,693502,Y,32565860,2363298,0,0
562248097,DISABILITY RESOURCE CENTER,7944 DORCHESTER RD STE 5,N CHARLESTON,SC,29418-2919,3,1,0,1,201609,4,4,1,9,105272,320851,320851,Y,201509,3,0,0,N,1795638,6,0,0
562251250,ACTION GREENSBORO,203 S CHURCH ST,GREENSBORO,NC,27401-2903,3,1,0,1,201612,6,6,1,12,4987567,1544388,1537873,Y,201512,3,29835,15179,N,12385060,0,0,0
562257244,MOUNTAIN DISCOVERY CHARTER SCHOOL OF SWAIN COUNTY,890 JENKINS BRANCH RD N,BRYSON CITY,NC,28713-4514,3,1,0,1,201606,5,6,1,6,683998,1740807,1740807,Y,201506,3,1574217,310863,N,0,0,0,0
562259577,METHODIST HOME FOR CHILDREN FOUNDATION,1041 WASHINGTON ST,RALEIGH,NC,27605-1259,3,1,0,1,201606,8,6,1,6,20380303,1077186,213704,Y,201506,3,0,28278,N,0,0,0,0
562263535,SUSTAINABLE JOBS DEVELOPMENT CORPORATION,200 N MANGUM ST STE 203,DURHAM,NC,27701-3364,3,1,0,1,201612,4,4,1,12,145050,212698,212698,Y,201512,3,0,79828,N,1178097,25244,0,0
562266292,SHELTER ROCK MINISTRIES INC,101 WEST STREET SUITE 5,WILKESBORO,NC,28697-0000,3,1,0,1,201603,5,6,1,3,660614,2124251,2124251,Y,201603,3,0,482344,N,0,0,0,0
562268036,AGAPE UNIT CARE SERVICES INC,105 RURITAN DR,FAYETTEVILLE,NC,28314-1430,3,1,0,1,201612,3,5,1,12,26807,545068,545068,Y,201512,3,452465,5351,N,0,0,0,0
562277597,NEW BERN SUNDAY SCHOOL BASEBALL LEAGUE,2605 ELIZABETH AVE,NEW BERN,NC,28562-2407,3,0,0,1,201612,1,3,2,12,4252,48591,48591,Y,201512,3,50363,0,N,247035,0,0,0
562277725,HISTORICAL PRESERVATION GROUP,1603 WEST RD,KINSTON,NC,28501-2763,3,1,0,1,201612,4,1,2,12,150950,8691,8691,Y,201512,3,14978,0,N,119739,28,0,0
562279516,NORTH CAROLINA YOUTH TAP ENSEMBLE,300 WESLEY DR,CHAPEL HILL,NC,27516-1522,3,1,0,1,201608,1,3,1,8,6861,63522,63522,N,201008,3,52430,8569,N,0,0,0,30
562289793,LUMEN CHRISTI,580 STEVENS ST,INDIANAPOLIS,IN,46203-1737,3,1,0,1,201606,4,5,1,6,237925,612993,590224,N,201506,3,288797,113456,N,0,0,0,0
562298434,LEARNING PLUS ASSOCIATES,10604 N TRADEMARK PKWY STE 300,RCH CUCAMONGA,CA,91730-5938,3,1,0,1,201606,6,6,1,6,2102046,2575419,2575419,Y,201606,3,2575320,82717,N,0,0,0,0
562303665,WHITE COUNTY FOOD PANTRY INC,PO BOX 356,CLEVELAND,GA,30528-0006,3,1,0,1,201612,3,3,1,12,44182,80491,12778,N,201412,3,8542,0,N,0,0,0,11
562312881,NEW JERSEY STATE POLICEME,158 MAIN ST,WOODBRI,NJ,07095-2108,9,1,0,1,2,4,4,1,12,209735,296902,296902,Y,201512,8,318191,0,N,0,0,0,0
562315354,GREAT COMMISSION ALLIANCE INC,1518 NW 183RD TER,PEMBROKE PNES,FL,33029-3095,3,1,0,1,201512,6,3,1,12,1357226,52587,52587,Y,201512,3,0,-524,N,2739334,0,0,0
562322380,PET CARE FOUNDATION,144 MONOVALE DR,BEVERLY HILLS,CA,90210-3033,3,1,0,1,201612,7,6,1,12,5717811,4404493,431717,Y,201512,3,0,16132,N,473198,0,0,0
562331303,JCS VILLAGE,413 AVON ST,LA CROSSE,WI,54603-3062,3,1,0,1,201612,0,0,2,12,0,0,0,N,201512,3,27850,0,N,122206,0,0,0
562343978,TIPITINAS FOUNDATION INC,6401 STARS AND STRIPES BLVD,NEW ORLEANS,LA,70126-8001,3,1,0,1,201612,5,5,1,12,922445,902174,853033,Y,201512,3,5026,805436,N,0,0,0,0
562344818,RIDGE SPORTS FOUNDATION I,PO BOX 175,BASKING,NJ,07920-0175,3,1,0,1,2,3,3,1,3,83818,87535,62285,Y,201603,3,0,0,N,12856,106405,0,0
562354099,NORTHEAST FLORIDA GIRLS SOFTBALL INC,14286-19 BEACH BLVD STE 202,JACKSONVILLE,FL,32250-0000,3,1,0,1,201512,1,2,2,12,9219,24101,0,N,201412,3,20875,0,N,134581,23908,0,0
562356838,IN THE WORD BIBLE INSTITU,10405 GLENWOOD R,BROOKLY,NY,11236-2705,3,1,0,1,2,1,1,2,12,866,6164,6164,Y,201512,3,10458,0,N,0,0,0,0
562362855,GREAT COMISSION OUTREACH MINISTRIES,3502 CORBETT CT,MISSOURI CITY,TX,77459-4811,3,1,0,1,201512,1,0,2,12,1,0,0,Y,201412,3,0,0,N,0,0,0,0
562365645,HOPE LEAGUE,7001 TOWER RD,DENVER,CO,80249-7312,3,1,0,1,201703,4,3,2,3,257611,48150,48150,Y,201603,3,119548,0,N,0,0,0,1111
562368769,NORTH SHORE LAND ALLIANCE,PO BOX 658,OYSTER,NY,11771-0658,3,1,0,1,2,8,7,1,12,13336468,9081970,8637833,Y,201512,3,0,5475388,N,14882935,0,0,0
562370081,CARINGWORKS INC,2785 LAWRENCEVILLE HWY STE 205,DECATUR,GA,30033-2515,3,1,0,1,201612,6,7,1,12,1508883,5817324,5817324,Y,201512,3,353754,99203,N,14591199,0,0,0
562385303,ROXY THEATRE GROUP INC,8825 SW 19TH ST,MIAMI,FL,33165-8201,3,1,0,1,201512,4,6,1,12,116869,1168683,1168683,Y,201512,3,560676,314878,N,0,0,0,0
562392947,JC FOR JD,PO BOX 865,WATER M,NY,11976-0865,3,1,0,1,2,4,1,2,12,150529,1222,1222,Y,201512,3,154807,0,N,0,0,0,0
562395208,SOUTH TEXAS MARKSMANSHIP TRAINING CENTER INC,PO BOX 692173,SAN ANTONIO,TX,78269-2173,3,1,0,1,201612,3,2,2,12,95055,21340,18602,N,201512,3,14144,16577,N,0,0,0,0
562405954,SACO BAY ROTARY FOUNDATIO,PO BOX 778,SACO,ME,04072-0778,3,2,0,1,2,3,3,2,6,90948,44744,38224,Y,201506,3,15319,7115,N,0,0,0,6173
562416593,EVERGREENE TECHNOLOGY PARK INC,300 EVERGREENE DR,WAYNESBURG,PA,15370-6004,3,1,0,1,201612,3,1,2,12,69871,139,139,N,201512,3,139,0,N,67890,0,0,0
562431387,AKWD ANY KID WILL DO,726 N 3RD ST,PHILADELPHIA,PA,19123-2904,3,1,0,1,201606,4,4,1,6,136702,337900,337900,Y,201606,3,337051,7600,N,0,0,0,0
562435732,ARKANSAS ASSOCIATION OF CHARITABLE CLINICS,615 N B ST,FORT SMITH,AR,72901-2125,3,1,0,1,201612,3,1,2,12,30007,3400,3400,N,201412,3,149800,0,N,0,0,0,0
562446296,PUSHMATAHA FAMILY MEDICAL CENTER INC,PO BOX 219,CLAYTON,OK,74536-0219,3,1,0,1,201611,7,6,1,11,5459609,3526913,3526913,N,201511,3,1001284,219121,N,0,0,0,0
562449182,TOWN OF SAND LAKE VETERAN,171 BIITTIG RD,AVERILL,NY,12018-3003,3,1,0,5,2,2,1,2,12,13991,7441,7441,Y,201512,3,3582,0,N,185865,0,0,0
562452047,COMMUNITY CARE OUTREACH CENTER,2352 HOSPITAL RD,NEW ROADS,LA,70760-3919,3,1,0,1,201612,3,4,1,12,87968,184029,184029,Y,201512,3,1606,3086,N,980870,0,0,0
562453038,PTA TEXAS CONGRESS,5701 W PARKER RD,PLANO,TX,75093-7729,9,1,59035000,1,201706,3,4,1,6,32714,116663,48896,Y,201606,3,50281,0,N,0,0,0,92
562472313,EXETER KIWANIS CLUB FOUNDATION,PO BOX 151,EXETER,CA,93221-0151,3,1,0,1,201609,4,4,1,9,247009,361683,238714,Y,201509,3,127908,0,N,38866,0,0,0
562472701,THE LEXINGTON CANCER FOUNDATION INC,1504 COLLEGE WAY,LEXINGTON,KY,40502-2366,3,1,0,1,201601,6,6,1,1,1541286,1417111,907569,Y,201601,3,0,434,N,3465746,0,0,0
562475445,NEXT LEVEL PRODUCTION AND PROMOTIONS,1545 46TH AVE,VERO BEACH,FL,32966-2330,3,1,0,1,201512,4,4,1,12,168317,425838,425838,N,201512,3,400540,175060,N,186820,3035128,0,0
562489318,ABUNDANT SUPPLY MINISTRIE,2095 BUSSING AVE,BRONX,NY,10466-2101,3,1,0,1,2,2,2,6,12,16737,10037,10037,N,201512,3,2654,0,N,0,0,0,0
562504676,BIG BROTHERS BIG SISTERS,333 ROUTE 46 WES,MOUNTAI,NJ,07046-1743,3,1,0,1,2,3,2,2,12,39761,24928,24928,Y,201512,3,24294,0,N,0,0,0,0
562519971,NEW HORIZON SOBER HOUSE INC,22412 WOODGROVE RD,LAKE FOREST,CA,92630-2358,3,1,0,1,201412,1,0,2,12,1,0,0,N,201412,3,0,8145,N,44444,0,0,0
562520924,KIDS CANCER CONNECTION INC,20978 BANDERA ST,WOODLAND HLS,CA,91364-4503,3,1,0,1,201607,1,1,2,7,2178,9633,9633,Y,201507,3,0,0,N,0,0,0,0
562528431,FALMOUTH EDUCATION FOUNDA,PO BOX 1061,FALMOUT,MA,02541-1061,3,1,0,1,2,4,5,1,6,478521,504981,188591,N,201506,3,166747,0,N,546091,0,0,0
562528440,ORIENTAL SHRINERS HOLDING,75 WATER PLANT R,TROY,NY,12182-1693,3,2,0,1,2,4,2,2,12,136485,19335,19335,Y,201512,2,21636,0,N,0,0,0,0
562532545,ALLIANCE CHARITABLE FOUNDATION OF MARSHALL COUNTY INC,617A HIGHWAY 7 SOUTH,HOLLY SPRINGS,MS,38635-0000,3,1,0,1,201612,1,3,2,12,1154,27945,27945,N,201512,3,21352,0,N,50165,0,0,0
562537563,COMMERCIAL FINANCE ASSOCI,370 7TH AVE STE,NEW YOR,NY,10001-3979,3,2,0,1,2,3,4,1,12,77872,139106,139106,Y,201512,6,123875,0,N,0,0,0,0
562549895,BRIDGEWATER YOUTH LACROSS,145 SATUCKET TRL,BRIDGEW,MA,02324-1969,3,1,0,1,2,2,3,2,12,18325,37792,37792,Y,201512,3,44939,0,N,108568,0,0,0
562555456,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,1228 N ST STE 34,SACRAMENTO,CA,95814-5625,9,0,0,5,201612,4,5,1,12,233381,821830,821830,N,201512,5,652682,42076,N,0,0,0,0
562556184,VALENCIA ELEMENTARY HOME AND SCHOOL CLUB,PO BOX 2277,APTOS,CA,95001-2277,3,1,0,1,201706,4,4,1,6,116117,111418,100206,Y,201606,3,118076,0,N,0,0,0,0
562571581,FORGIVENESS MINISTRIES INC,1855 ANDREWS DR,CONCORD,CA,94521-1424,3,1,0,1,201612,1,4,1,12,865,109002,109002,N,201512,3,115370,14039,N,0,0,0,0
562596139,BASTROP OLD TOWN VISITORS CENTER,904 MAIN ST,BASTROP,TX,78602-3810,3,1,0,1,201612,2,3,2,12,13997,28750,28750,N,201512,3,78243,489,N,61626,0,0,0
562609747,AMERICAN FAMILY COMMUNITY,7605 ROOSEVELT A,JACKSON,NY,11372-6647,3,1,0,1,2,1,3,1,12,1208,75593,75593,N,201512,3,106683,23559,N,404878,0,0,0
562623813,ORPHAN OUTREACH,2001 W PLANO PKWY STE 3700,PLANO,TX,75075-8662,3,1,0,1,201612,5,6,1,12,922623,3849904,3736178,Y,201512,3,1404753,63720,N,0,0,227573,550
562638917,LAIOPUA 2020,74-5599 LUHIA STREET,KAILUA KONA,HI,96740-1697,3,1,0,1,201612,6,4,1,12,2937034,321442,318374,Y,201512,3,22629,24785,N,0,0,0,1482
562652522,FIELDS OF GRACE OUTREACH,PO BOX 48,MIDDLEB,NY,12122-0048,3,1,0,1,2,4,2,2,12,155951,16209,16209,Y,201512,3,8942,0,N,0,0,0,0
562662227,GREATER NEW UNITY BAPTIST CHURCH,9719 S ALAVON BLVD,LOS ANGELES,CA,90003-0000,3,1,0,1,201612,4,4,6,12,118093,118767,118767,N,201512,3,0,0,N,0,0,0,0
566000093,BHM REGIONAL LIBRARY INC,158 N MARKET ST,WASHINGTON,NC,27889-4948,3,1,61000000,1,201506,5,5,1,6,698480,899002,899002,N,201506,3,12095,49214,N,3893797,151163,0,0
566021893,PTA NORTH CAROLINA CONGRESS,400 SHELTON ST,CARRBORO,NC,27510-1762,9,1,35000000,1,201706,2,3,1,6,11832,83590,71780,N,201606,3,65258,937,N,0,0,0,0
566045934,AMERICAN WATER WORKS ASSOCIATION,3725 NATIONAL DR STE 217,RALEIGH,NC,27612-4879,9,1,263920200,5,201612,5,5,1,12,658075,766051,763273,Y,201512,3,563386,0,Y,0,0,0,37325
566047957,JUNIOR LEAGUE OF WINSTON SALEM INC,390 S LIBERTY ST STE 100,WINSTON SALEM,NC,27101-5282,3,1,602160000,1,201605,5,4,1,5,757195,240596,203435,Y,201505,3,14800,109742,Y,0,0,0,4748
566049629,WILSON WOMANS CLUB INC,PO BOX 372,WILSON,NC,27894-0372,3,2,285092123,1,201704,4,3,1,4,111610,53818,53818,N,201604,4,35747,0,N,0,0,0,0
566060481,THE CAROLINAS HEALTHCARE FOUNDATION INC,PO BOX 32861,CHARLOTTE,NC,28232-2861,3,1,179000000,1,201512,9,9,1,12,294414035,353178949,36709600,N,201412,3,0,5593365,Y,86569229,1912303,0,0
566060841,HIGHLANDS COMMUNITY THEATRE INC,PO BOX 896,HIGHLANDS,NC,28741-0896,3,1,119000000,1,201612,4,5,1,12,151796,605490,583180,Y,201512,3,429445,0,N,425743,0,0,0
566060865,AMBASSADOR CAMPS INC,1595 OLD LUMBERTON RD,WHITEVILLE,NC,28472-9082,3,1,900298905,5,201612,5,4,1,12,847170,208295,208295,Y,201512,3,146752,1565,N,0,0,0,24787
566060900,NORTH CAROLINA TENNIS FOUNDATION INC,2709 HENRY ST,GREENSBORO,NC,27405-3669,3,1,59000000,1,201612,6,5,1,12,1454980,955740,386375,Y,201512,3,71407,0,N,141099,0,0,0
566061093,KIWANIS INTERNATIONAL INC,PO BOX 857,BURLINGTON,NC,27216-0857,9,2,349040000,5,201609,3,3,1,9,56093,53772,41585,N,201509,4,39981,0,N,0,0,0,0
566061283,OPTIMIST INTERNATIONAL,2517 ROYAL PALM LN,WILMINGTON,NC,28409-2168,9,2,927328317,5,201612,3,3,1,12,36295,64792,27389,N,201509,4,66021,0,N,0,0,0,0
